"";"date";"tag";"time";"article_name";"main";"article_id"
"3049";"2015-09-21";"Svìt";"12:23";"Bìenci házeli na policisty jablka, popsala Chorvatka støet na hranici";0;"A150920_212709_zahranicni_aba"
"3050";"2015-09-21";"Uprchlíci";"12:23";"Bìenci házeli na policisty jablka, popsala Chorvatka støet na hranici";0;"A150920_212709_zahranicni_aba"
"3071";"2015-09-21";"Pøíliv uprchlíkù do Evropy";"12:16";"Klaus: Nìmci se v otázce integrace migrantù mılí, mám o Evropu obavy";1;"A150921_121734_domaci_hro"
"3072";"2015-09-21";"Angela Merkelová";"12:16";"Klaus: Nìmci se v otázce integrace migrantù mılí, mám o Evropu obavy";0;"A150921_121734_domaci_hro"
"3073";"2015-09-21";"Domácí politika";"12:16";"Klaus: Nìmci se v otázce integrace migrantù mılí, mám o Evropu obavy";0;"A150921_121734_domaci_hro"
"3074";"2015-09-21";"Joachim Gauck";"12:16";"Klaus: Nìmci se v otázce integrace migrantù mılí, mám o Evropu obavy";0;"A150921_121734_domaci_hro"
"3075";"2015-09-21";"Uprchlíci";"12:16";"Klaus: Nìmci se v otázce integrace migrantù mılí, mám o Evropu obavy";0;"A150921_121734_domaci_hro"
"3076";"2015-09-21";"Václav Klaus";"12:16";"Klaus: Nìmci se v otázce integrace migrantù mılí, mám o Evropu obavy";0;"A150921_121734_domaci_hro"
"3107";"2015-09-19";"Pøíliv uprchlíkù do Evropy";"07:19";"Do Maïarska pøišlo za den osm tisíc bìencù, Slovinci nasadili slznı plyn";1;"A150919_072154_zahranicni_jw"
"3108";"2015-09-19";"Svìt";"07:19";"Do Maïarska pøišlo za den osm tisíc bìencù, Slovinci nasadili slznı plyn";0;"A150919_072154_zahranicni_jw"
"3109";"2015-09-19";"Uprchlíci";"07:19";"Do Maïarska pøišlo za den osm tisíc bìencù, Slovinci nasadili slznı plyn";0;"A150919_072154_zahranicni_jw"
"3151";"2015-09-19";"Pøíliv uprchlíkù do Evropy";"10:41";"Chorvati vypustili záplavu migrantù, zuøí Maïarsko a povolalo rezervisty";1;"A150919_103750_zahranicni_mlb"
"3152";"2015-09-19";"Uprchlíci";"10:41";"Chorvati vypustili záplavu migrantù, zuøí Maïarsko a povolalo rezervisty";0;"A150919_103750_zahranicni_mlb"
"3165";"2015-09-19";"Pøíliv uprchlíkù do Evropy";"16:20";"Bìte do Chorvatska, Maïaøi jsou jako Hitler, slyšel syrskı kuchaø";1;"A150918_225715_zahranicni_aba"
"3166";"2015-09-19";"Uprchlíci";"16:20";"Bìte do Chorvatska, Maïaøi jsou jako Hitler, slyšel syrskı kuchaø";0;"A150918_225715_zahranicni_aba"
"3190";"2015-09-20";"Pøíliv uprchlíkù do Evropy";"14:17";"háø vypálil v Nìmecku sportovní halu, mìla hostit 330 bìencù";1;"A150920_140914_zahranicni_mlb"
"3191";"2015-09-20";"Krimi / Èerná kronika ";"14:17";"háø vypálil v Nìmecku sportovní halu, mìla hostit 330 bìencù";0;"A150920_140914_zahranicni_mlb"
"3192";"2015-09-20";"Svìt";"14:17";"háø vypálil v Nìmecku sportovní halu, mìla hostit 330 bìencù";0;"A150920_140914_zahranicni_mlb"
"3193";"2015-09-20";"Uprchlíci";"14:17";"háø vypálil v Nìmecku sportovní halu, mìla hostit 330 bìencù";0;"A150920_140914_zahranicni_mlb"
"3194";"2015-09-20";"Pøíliv uprchlíkù do Evropy";"02:26";"Kolem bìencù se toèí stovky miliard. Pašerákùm svìøí i poslední libru";1;"A150918_143850_zahranicni_mlb"
"3195";"2015-09-20";"Uprchlíci";"02:26";"Kolem bìencù se toèí stovky miliard. Pašerákùm svìøí i poslední libru";0;"A150918_143850_zahranicni_mlb"
"3196";"2015-09-19";"Pøíliv uprchlíkù do Evropy";"19:53";"U Libye zachránili jen bìhem soboty pøes 4 500 uprchlíkù";1;"A150919_195427_zahranicni_jav"
"3197";"2015-09-19";"Evropa";"19:53";"U Libye zachránili jen bìhem soboty pøes 4 500 uprchlíkù";0;"A150919_195427_zahranicni_jav"
"3198";"2015-09-19";"Pobøení hlídka";"19:53";"U Libye zachránili jen bìhem soboty pøes 4 500 uprchlíkù";0;"A150919_195427_zahranicni_jav"
"3199";"2015-09-19";"Uprchlíci";"19:53";"U Libye zachránili jen bìhem soboty pøes 4 500 uprchlíkù";0;"A150919_195427_zahranicni_jav"
"3200";"2015-09-20";"Pøíliv uprchlíkù do Evropy";"13:16";"Oèima chorvatského stráníka: Se Syøany není problém, to s ostatními";1;"A150919_224553_zahranicni_aba"
"3201";"2015-09-20";"Svìt";"13:16";"Oèima chorvatského stráníka: Se Syøany není problém, to s ostatními";0;"A150919_224553_zahranicni_aba"
"3202";"2015-09-20";"Uprchlíci";"13:16";"Oèima chorvatského stráníka: Se Syøany není problém, to s ostatními";0;"A150919_224553_zahranicni_aba"
"3228";"2015-09-20";"Pøíliv uprchlíkù do Evropy";"09:48";"Do Rakouska pøišlo za víkend 20 tisíc bìencù, zavalili malou vesnici";1;"A150920_094448_zahranicni_mlb"
"3229";"2015-09-20";"Hranièní pøechod";"09:48";"Do Rakouska pøišlo za víkend 20 tisíc bìencù, zavalili malou vesnici";0;"A150920_094448_zahranicni_mlb"
"3230";"2015-09-20";"Svìt";"09:48";"Do Rakouska pøišlo za víkend 20 tisíc bìencù, zavalili malou vesnici";0;"A150920_094448_zahranicni_mlb"
"3231";"2015-09-20";"Uprchlíci";"09:48";"Do Rakouska pøišlo za víkend 20 tisíc bìencù, zavalili malou vesnici";0;"A150920_094448_zahranicni_mlb"
"3312";"2015-09-16";"Pøíliv uprchlíkù do Evropy";"11:31";"Asad vydìlává na pasech pro uprchlíky, za jeden chce deset tisíc";1;"A150916_113314_zahranicni_aha"
"3313";"2015-09-16";"Obèanská válka v Sırii";"11:31";"Asad vydìlává na pasech pro uprchlíky, za jeden chce deset tisíc";0;"A150916_113314_zahranicni_aha"
"3344";"2015-09-16";"Pøíliv uprchlíkù do Evropy";"07:14";"Maïarská zeï zastavila lidskou vlnu, uprchlíci zamíøili do Chorvatska";1;"A150916_071230_zahranicni_san"
"3345";"2015-09-16";"Demonstrace";"07:14";"Maïarská zeï zastavila lidskou vlnu, uprchlíci zamíøili do Chorvatska";0;"A150916_071230_zahranicni_san"
"3346";"2015-09-16";"Demonstrace";"07:14";"Maïarská zeï zastavila lidskou vlnu, uprchlíci zamíøili do Chorvatska";0;"A150916_071230_zahranicni_san"
"3347";"2015-09-16";"Evropa";"07:14";"Maïarská zeï zastavila lidskou vlnu, uprchlíci zamíøili do Chorvatska";0;"A150916_071230_zahranicni_san"
"3348";"2015-09-16";"Uprchlíci";"07:14";"Maïarská zeï zastavila lidskou vlnu, uprchlíci zamíøili do Chorvatska";0;"A150916_071230_zahranicni_san"
"3357";"2015-09-16";"Pøíliv uprchlíkù do Evropy";"14:21";"Stropnickı hájí maïarskı plot. A V4 zøídí velkı záchytnı tábor, navrhl";1;"A150916_140517_domaci_jw"
"3358";"2015-09-16";"Evropa";"14:21";"Stropnickı hájí maïarskı plot. A V4 zøídí velkı záchytnı tábor, navrhl";0;"A150916_140517_domaci_jw"
"3359";"2015-09-16";"Martin Stropnickı";"14:21";"Stropnickı hájí maïarskı plot. A V4 zøídí velkı záchytnı tábor, navrhl";0;"A150916_140517_domaci_jw"
"3360";"2015-09-16";"Twitter";"14:21";"Stropnickı hájí maïarskı plot. A V4 zøídí velkı záchytnı tábor, navrhl";0;"A150916_140517_domaci_jw"
"3361";"2015-09-16";"Uprchlíci";"14:21";"Stropnickı hájí maïarskı plot. A V4 zøídí velkı záchytnı tábor, navrhl";0;"A150916_140517_domaci_jw"
"3362";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"19:18";"Slznım plynem kropili i tìhotné eny, líèí dobrovolník maïarskı zásah";1;"A150917_133757_zahranicni_san"
"3363";"2015-09-17";"Èlovìk v tísni";"19:18";"Slznım plynem kropili i tìhotné eny, líèí dobrovolník maïarskı zásah";0;"A150917_133757_zahranicni_san"
"3364";"2015-09-17";"Evropa";"19:18";"Slznım plynem kropili i tìhotné eny, líèí dobrovolník maïarskı zásah";0;"A150917_133757_zahranicni_san"
"3365";"2015-09-17";"Krimi / Èerná kronika ";"19:18";"Slznım plynem kropili i tìhotné eny, líèí dobrovolník maïarskı zásah";0;"A150917_133757_zahranicni_san"
"3366";"2015-09-17";"Pan Ki-mun";"19:18";"Slznım plynem kropili i tìhotné eny, líèí dobrovolník maïarskı zásah";0;"A150917_133757_zahranicni_san"
"3367";"2015-09-17";"Uprchlíci";"19:18";"Slznım plynem kropili i tìhotné eny, líèí dobrovolník maïarskı zásah";0;"A150917_133757_zahranicni_san"
"3383";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"14:56";"Chorvatsko chce zavøít hranice se Srbskem, mùe povolat i armádu";1;"A150917_150842_zahranicni_mlb"
"3384";"2015-09-17";"Evropa";"14:56";"Chorvatsko chce zavøít hranice se Srbskem, mùe povolat i armádu";0;"A150917_150842_zahranicni_mlb"
"3385";"2015-09-17";"Hranièní pøechod";"14:56";"Chorvatsko chce zavøít hranice se Srbskem, mùe povolat i armádu";0;"A150917_150842_zahranicni_mlb"
"3386";"2015-09-17";"Krimi / Èerná kronika ";"14:56";"Chorvatsko chce zavøít hranice se Srbskem, mùe povolat i armádu";0;"A150917_150842_zahranicni_mlb"
"3387";"2015-09-17";"Uprchlíci";"14:56";"Chorvatsko chce zavøít hranice se Srbskem, mùe povolat i armádu";0;"A150917_150842_zahranicni_mlb"
"3483";"2015-09-18";"Pøíliv uprchlíkù do Evropy";"06:08";"Dcera nacisty Speera si vzala domù dva Syøany. Pomáhají jí s nákupem";1;"A150917_145832_zahranicni_ert"
"3484";"2015-09-18";"Rasismus";"06:08";"Dcera nacisty Speera si vzala domù dva Syøany. Pomáhají jí s nákupem";0;"A150917_145832_zahranicni_ert"
"3540";"2015-09-16";"Pøíliv uprchlíkù do Evropy";"17:32";"Pøestaòte vybírat od migrantù peníze, ádá správu detencí vládní vıbor";1;"A150916_173059_domaci_hro"
"3541";"2015-09-16";"Pøíliv uprchlíkù do Evropy";"19:36";"Èeši pomáhají uprchlíkùm u maïarské zdi, u si pobyli i v cele";1;"A150916_111524_zahranicni_aba"
"3542";"2015-09-16";"Evropa";"19:36";"Èeši pomáhají uprchlíkùm u maïarské zdi, u si pobyli i v cele";0;"A150916_111524_zahranicni_aba"
"3543";"2015-09-16";"Krimi / Èerná kronika ";"19:36";"Èeši pomáhají uprchlíkùm u maïarské zdi, u si pobyli i v cele";0;"A150916_111524_zahranicni_aba"
"3544";"2015-09-16";"Uprchlíci";"19:36";"Èeši pomáhají uprchlíkùm u maïarské zdi, u si pobyli i v cele";0;"A150916_111524_zahranicni_aba"
"3563";"2015-09-16";"Pøíliv uprchlíkù do Evropy";"20:10";"Odpùrci islámu blokovali pøechod v Dolním Dvoøišti. Vytvoøili lidskı øetìz";1;"A150916_200113_domaci_kha"
"3564";"2015-09-16";"Hnutí Úsvit";"20:10";"Odpùrci islámu blokovali pøechod v Dolním Dvoøišti. Vytvoøili lidskı øetìz";0;"A150916_200113_domaci_kha"
"3565";"2015-09-16";"Islám";"20:10";"Odpùrci islámu blokovali pøechod v Dolním Dvoøišti. Vytvoøili lidskı øetìz";0;"A150916_200113_domaci_kha"
"3568";"2015-09-16";"Pøíliv uprchlíkù do Evropy";"15:45";"Maïaøi zasáhli na hranicích proti migrantùm. Tøi sta lidí bylo zranìno";1;"A150916_154503_zahranicni_ert"
"3569";"2015-09-16";"Evropa";"15:45";"Maïaøi zasáhli na hranicích proti migrantùm. Tøi sta lidí bylo zranìno";0;"A150916_154503_zahranicni_ert"
"3570";"2015-09-16";"Evropská unie";"15:45";"Maïaøi zasáhli na hranicích proti migrantùm. Tøi sta lidí bylo zranìno";0;"A150916_154503_zahranicni_ert"
"3571";"2015-09-16";"Hranièní pøechod";"15:45";"Maïaøi zasáhli na hranicích proti migrantùm. Tøi sta lidí bylo zranìno";0;"A150916_154503_zahranicni_ert"
"3572";"2015-09-16";"Krimi / Èerná kronika ";"15:45";"Maïaøi zasáhli na hranicích proti migrantùm. Tøi sta lidí bylo zranìno";0;"A150916_154503_zahranicni_ert"
"3573";"2015-09-16";"Uprchlíci";"15:45";"Maïaøi zasáhli na hranicích proti migrantùm. Tøi sta lidí bylo zranìno";0;"A150916_154503_zahranicni_ert"
"3591";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"07:32";"Vìtšina Francouzù si pøeje kvùli migrantùm obnovit kontroly na hranicích";1;"A150917_073402_zahranicni_lve"
"3592";"2015-09-17";"Uprchlíci";"07:32";"Vìtšina Francouzù si pøeje kvùli migrantùm obnovit kontroly na hranicích";0;"A150917_073402_zahranicni_lve"
"3603";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"08:09";"Uprchlické kvóty v malém. Svùj pøídìl dostanou i nejchudší zemì Nìmecka";1;"A150916_124512_zahranicni_mlb"
"3604";"2015-09-17";"Angela Merkelová";"08:09";"Uprchlické kvóty v malém. Svùj pøídìl dostanou i nejchudší zemì Nìmecka";0;"A150916_124512_zahranicni_mlb"
"3605";"2015-09-17";"Svìt";"08:09";"Uprchlické kvóty v malém. Svùj pøídìl dostanou i nejchudší zemì Nìmecka";0;"A150916_124512_zahranicni_mlb"
"3606";"2015-09-17";"Uprchlíci";"08:09";"Uprchlické kvóty v malém. Svùj pøídìl dostanou i nejchudší zemì Nìmecka";0;"A150916_124512_zahranicni_mlb"
"3616";"2015-09-17";"Pøíliv uprchlíkù do Evropy";"10:35";"Europarlament podpoøil pøerozdìlení 120 000 azylantù mezi státy EU";1;"A150917_103640_zahranicni_aha"
"3617";"2015-09-17";"Evropská komise";"10:35";"Europarlament podpoøil pøerozdìlení 120 000 azylantù mezi státy EU";0;"A150917_103640_zahranicni_aha"
"3618";"2015-09-17";"evropskı parlament";"10:35";"Europarlament podpoøil pøerozdìlení 120 000 azylantù mezi státy EU";0;"A150917_103640_zahranicni_aha"
"3624";"2015-09-15";"Pøíliv uprchlíkù do Evropy";"12:21";"KOMENTÁØ: Nìmecko si bere uprchlickı time-out";1;"A150915_122233_zahranicni_jav"
"3625";"2015-09-15";"Komentáøe, glosy, názory";"12:21";"KOMENTÁØ: Nìmecko si bere uprchlickı time-out";0;"A150915_122233_zahranicni_jav"
"3644";"2015-09-15";"Pøíliv uprchlíkù do Evropy";"12:12";"Pùsobíte potíe s migrací, nedìlejte svaly, pustil se Chovanec do Nìmcù";1;"A150915_120957_domaci_jw"
"3645";"2015-09-15";"Èesko";"12:12";"Pùsobíte potíe s migrací, nedìlejte svaly, pustil se Chovanec do Nìmcù";0;"A150915_120957_domaci_jw"
"3646";"2015-09-15";"Domácí politika";"12:12";"Pùsobíte potíe s migrací, nedìlejte svaly, pustil se Chovanec do Nìmcù";0;"A150915_120957_domaci_jw"
"3647";"2015-09-15";"Milan Chovanec";"12:12";"Pùsobíte potíe s migrací, nedìlejte svaly, pustil se Chovanec do Nìmcù";0;"A150915_120957_domaci_jw"
"3648";"2015-09-15";"Twitter";"12:12";"Pùsobíte potíe s migrací, nedìlejte svaly, pustil se Chovanec do Nìmcù";0;"A150915_120957_domaci_jw"
"3649";"2015-09-15";"Uprchlíci";"12:12";"Pùsobíte potíe s migrací, nedìlejte svaly, pustil se Chovanec do Nìmcù";0;"A150915_120957_domaci_jw"
"3660";"2015-09-15";"Karlovarskı kraj";"14:36";"Redaktor si zahrál na uprchlíka, do Nìmecka prošel bez problémù";1;"A150915_142637_vary-zpravy_ba"
"3661";"2015-09-15";"Karlovy Vary";"14:36";"Redaktor si zahrál na uprchlíka, do Nìmecka prošel bez problémù";1;"A150915_142637_vary-zpravy_ba"
"3662";"2015-09-15";"Pøíliv uprchlíkù do Evropy";"14:36";"Redaktor si zahrál na uprchlíka, do Nìmecka prošel bez problémù";1;"A150915_142637_vary-zpravy_ba"
"3663";"2015-09-15";"Èesko";"14:36";"Redaktor si zahrál na uprchlíka, do Nìmecka prošel bez problémù";0;"A150915_142637_vary-zpravy_ba"
"3664";"2015-09-15";"Domácí politika";"14:36";"Redaktor si zahrál na uprchlíka, do Nìmecka prošel bez problémù";0;"A150915_142637_vary-zpravy_ba"
"3665";"2015-09-15";"Hranièní pøechod";"14:36";"Redaktor si zahrál na uprchlíka, do Nìmecka prošel bez problémù";0;"A150915_142637_vary-zpravy_ba"
"3666";"2015-09-15";"Uprchlíci";"14:36";"Redaktor si zahrál na uprchlíka, do Nìmecka prošel bez problémù";0;"A150915_142637_vary-zpravy_ba"
"3667";"2015-09-15";"Pøíliv uprchlíkù do Evropy";"06:34";"Maïarsko kvùli migrantùm vyhlásilo krizovı stav, Srbsko hrozí armádou";1;"A150915_063413_zahranicni_jpl"
"3668";"2015-09-15";"Evropa";"06:34";"Maïarsko kvùli migrantùm vyhlásilo krizovı stav, Srbsko hrozí armádou";0;"A150915_063413_zahranicni_jpl"
"3669";"2015-09-15";"Uprchlíci";"06:34";"Maïarsko kvùli migrantùm vyhlásilo krizovı stav, Srbsko hrozí armádou";0;"A150915_063413_zahranicni_jpl"
"3697";"2015-09-15";"Pøíliv uprchlíkù do Evropy";"14:05";"VIDEO: Poslanci se pøeli o bìencích. Musíme je rozlišovat, øekl premiér";1;"A150915_132202_domaci_hro"
"3698";"2015-09-15";"Bohuslav Sobotka";"14:05";"VIDEO: Poslanci se pøeli o bìencích. Musíme je rozlišovat, øekl premiér";0;"A150915_132202_domaci_hro"
"3699";"2015-09-15";"Èesko";"14:05";"VIDEO: Poslanci se pøeli o bìencích. Musíme je rozlišovat, øekl premiér";0;"A150915_132202_domaci_hro"
"3700";"2015-09-15";"Domácí politika";"14:05";"VIDEO: Poslanci se pøeli o bìencích. Musíme je rozlišovat, øekl premiér";0;"A150915_132202_domaci_hro"
"3728";"2015-09-15";"Pøíliv uprchlíkù do Evropy";"19:47";"Kominík, fotbalisté èi brigádníci. Lidé vidí uprchlíky i tam, kde nejsou";1;"A150915_122718_domaci_pku"
"3738";"2015-09-15";"Pøíliv uprchlíkù do Evropy";"14:12";"U bran Maïarska se bouøí bìenci, Rakousko zavádí hranièní kontroly";1;"A150915_140751_zahranicni_ert"
"3739";"2015-09-15";"Demonstrace";"14:12";"U bran Maïarska se bouøí bìenci, Rakousko zavádí hranièní kontroly";0;"A150915_140751_zahranicni_ert"
"3740";"2015-09-15";"Demonstrace";"14:12";"U bran Maïarska se bouøí bìenci, Rakousko zavádí hranièní kontroly";0;"A150915_140751_zahranicni_ert"
"3741";"2015-09-15";"Evropa";"14:12";"U bran Maïarska se bouøí bìenci, Rakousko zavádí hranièní kontroly";0;"A150915_140751_zahranicni_ert"
"3742";"2015-09-15";"Uprchlíci";"14:12";"U bran Maïarska se bouøí bìenci, Rakousko zavádí hranièní kontroly";0;"A150915_140751_zahranicni_ert"
"3752";"2015-09-02";"Pøíliv uprchlíkù do Evropy";"14:11";"Jako ve 30. letech, kritizuje svìt Èesko za èíslování uprchlíkù";1;"A150902_140434_zahranicni_san"
"3753";"2015-09-02";"Uprchlíci";"14:11";"Jako ve 30. letech, kritizuje svìt Èesko za èíslování uprchlíkù";0;"A150902_140434_zahranicni_san"
"3754";"2015-09-25";"Pøíliv uprchlíkù do Evropy";"10:57";"Nìmeckou zdravotnici vyhazují z bytu, mìsto do nìj nastìhuje uprchlíky";1;"A150925_101902_zahranicni_mlb"
"3763";"2015-09-25";"Pøíliv uprchlíkù do Evropy";"12:22";"Kvùli bìencùm vzniká v ÈR tım na boj s infekcemi. Nebezpeèí nyní nehrozí";1;"A150925_121658_domaci_cen"
"3764";"2015-09-25";"Èesko";"12:22";"Kvùli bìencùm vzniká v ÈR tım na boj s infekcemi. Nebezpeèí nyní nehrozí";0;"A150925_121658_domaci_cen"
"3765";"2015-09-25";"Svatopluk Nìmeèek";"12:22";"Kvùli bìencùm vzniká v ÈR tım na boj s infekcemi. Nebezpeèí nyní nehrozí";0;"A150925_121658_domaci_cen"
"3766";"2015-09-25";"Uprchlíci";"12:22";"Kvùli bìencùm vzniká v ÈR tım na boj s infekcemi. Nebezpeèí nyní nehrozí";0;"A150925_121658_domaci_cen"
"3767";"2015-09-25";"Zdraví";"12:22";"Kvùli bìencùm vzniká v ÈR tım na boj s infekcemi. Nebezpeèí nyní nehrozí";0;"A150925_121658_domaci_cen"
"3787";"2015-09-30";"Pøíliv uprchlíkù do Evropy";"13:08";"Slovensko stvrdilo alobu proti kvótám. Do EU míøí další tisíce migrantù";1;"A150930_130944_zahranicni_hro"
"3788";"2015-09-30";"Bohuslav Sobotka";"13:08";"Slovensko stvrdilo alobu proti kvótám. Do EU míøí další tisíce migrantù";0;"A150930_130944_zahranicni_hro"
"3789";"2015-09-30";"Evropa";"13:08";"Slovensko stvrdilo alobu proti kvótám. Do EU míøí další tisíce migrantù";0;"A150930_130944_zahranicni_hro"
"3790";"2015-09-30";"Evropská komise";"13:08";"Slovensko stvrdilo alobu proti kvótám. Do EU míøí další tisíce migrantù";0;"A150930_130944_zahranicni_hro"
"3791";"2015-09-30";"Evropská unie";"13:08";"Slovensko stvrdilo alobu proti kvótám. Do EU míøí další tisíce migrantù";0;"A150930_130944_zahranicni_hro"
"3792";"2015-09-30";"Robert Fico";"13:08";"Slovensko stvrdilo alobu proti kvótám. Do EU míøí další tisíce migrantù";0;"A150930_130944_zahranicni_hro"
"3793";"2015-09-30";"Uprchlíci";"13:08";"Slovensko stvrdilo alobu proti kvótám. Do EU míøí další tisíce migrantù";0;"A150930_130944_zahranicni_hro"
"3836";"2015-09-27";"Pøíliv uprchlíkù do Evropy";"18:45";"Rakušanka ubytovala bìence na zámku Habsburkù, obìtovala s nimi berana";1;"A150927_170410_zahranicni_kha"
"3837";"2015-09-27";"Islám";"18:45";"Rakušanka ubytovala bìence na zámku Habsburkù, obìtovala s nimi berana";0;"A150927_170410_zahranicni_kha"
"3838";"2015-09-27";"Svìt";"18:45";"Rakušanka ubytovala bìence na zámku Habsburkù, obìtovala s nimi berana";0;"A150927_170410_zahranicni_kha"
"3839";"2015-09-27";"Uprchlíci";"18:45";"Rakušanka ubytovala bìence na zámku Habsburkù, obìtovala s nimi berana";0;"A150927_170410_zahranicni_kha"
"3877";"2015-09-28";"Pøíliv uprchlíkù do Evropy";"06:56";"V Kasselu se porvali imigranti, Pákistánci a Albánci se øezali holemi";1;"A150928_070341_zahranicni_cen"
"3878";"2015-09-28";"bitka";"06:56";"V Kasselu se porvali imigranti, Pákistánci a Albánci se øezali holemi";0;"A150928_070341_zahranicni_cen"
"3884";"2015-09-24";"Pøíliv uprchlíkù do Evropy";"13:34";"Liberland otevírá náruè uprchlíkùm, o obèanství ádají tisíce Syøanù";1;"A150924_132123_zahranicni_jkk"
"3885";"2015-09-24";"Vít Jedlièka";"13:34";"Liberland otevírá náruè uprchlíkùm, o obèanství ádají tisíce Syøanù";0;"A150924_132123_zahranicni_jkk"
"3901";"2015-09-24";"Angela Merkelová";"12:46";"KOMENTÁØ: Migraèní vlna mìní Nìmecko. Otázkou je jak";0;"A150924_124745_zahranicni_jav"
"3902";"2015-09-24";"Komentáøe, glosy, názory";"12:46";"KOMENTÁØ: Migraèní vlna mìní Nìmecko. Otázkou je jak";0;"A150924_124745_zahranicni_jav"
"3903";"2015-09-24";"Svìt";"12:46";"KOMENTÁØ: Migraèní vlna mìní Nìmecko. Otázkou je jak";0;"A150924_124745_zahranicni_jav"
"3904";"2015-09-24";"Uprchlíci";"12:46";"KOMENTÁØ: Migraèní vlna mìní Nìmecko. Otázkou je jak";0;"A150924_124745_zahranicni_jav"
"3909";"2015-09-24";"Pøíliv uprchlíkù do Evropy";"14:07";"Èesko nemá na zajištìní uprchlíkù paragrafy. Jak na to? ptá se Evropy";1;"A150924_141407_domaci_fer"
"3934";"2015-09-24";"Domácí politika";"10:14";"Je nedomyšlené, jak tu udríme uprchlíky, odpovìdìl ètenáøùm Zaorálek";0;"A150923_190116_domaci_kop"
"3935";"2015-09-24";"Evropská komise";"10:14";"Je nedomyšlené, jak tu udríme uprchlíky, odpovìdìl ètenáøùm Zaorálek";0;"A150923_190116_domaci_kop"
"3936";"2015-09-24";"Evropská unie";"10:14";"Je nedomyšlené, jak tu udríme uprchlíky, odpovìdìl ètenáøùm Zaorálek";0;"A150923_190116_domaci_kop"
"3937";"2015-09-24";"Lubomír Zaorálek";"10:14";"Je nedomyšlené, jak tu udríme uprchlíky, odpovìdìl ètenáøùm Zaorálek";0;"A150923_190116_domaci_kop"
"3938";"2015-09-24";"Uprchlíci";"10:14";"Je nedomyšlené, jak tu udríme uprchlíky, odpovìdìl ètenáøùm Zaorálek";0;"A150923_190116_domaci_kop"
"3939";"2015-09-24";"Pøíliv uprchlíkù do Evropy";"19:18";"Syøané osidlují brazilské favely, bojují s volnımi mravy i s jazykem";1;"A150924_144624_zahranicni_mlb"
"3940";"2015-09-24";"Islámskı stát";"19:18";"Syøané osidlují brazilské favely, bojují s volnımi mravy i s jazykem";0;"A150924_144624_zahranicni_mlb"
"3941";"2015-09-24";"Pøíliv uprchlíkù do Evropy";"18:43";"Dienstbier: Musíme bıt aktivní a uprchlíky si vybírat pøímo v táborech";1;"A150924_184048_domaci_fer"
"3942";"2015-09-24";"Jiøí Dienstbier";"18:43";"Dienstbier: Musíme bıt aktivní a uprchlíky si vybírat pøímo v táborech";0;"A150924_184048_domaci_fer"
"3945";"2015-09-24";"Evropa";"17:19";"František jako první pape øeènil v Kongresu, uvítal ho bouølivı potlesk";0;"A150924_171704_zahranicni_kha"
"3946";"2015-09-24";"extremismus";"17:19";"František jako první pape øeènil v Kongresu, uvítal ho bouølivı potlesk";0;"A150924_171704_zahranicni_kha"
"3947";"2015-09-24";"Pape František";"17:19";"František jako první pape øeènil v Kongresu, uvítal ho bouølivı potlesk";0;"A150924_171704_zahranicni_kha"
"3948";"2015-09-24";"Uprchlíci";"17:19";"František jako první pape øeènil v Kongresu, uvítal ho bouølivı potlesk";0;"A150924_171704_zahranicni_kha"
"3999";"2015-09-25";"Pøíliv uprchlíkù do Evropy";"09:10";"Klaus chce referendum èi mimoøádné volby kvùli postoji vlády ke kvótám";1;"A150925_091208_domaci_kop"
"4000";"2015-09-25";"Bohuslav Sobotka";"09:10";"Klaus chce referendum èi mimoøádné volby kvùli postoji vlády ke kvótám";0;"A150925_091208_domaci_kop"
"4001";"2015-09-25";"ÈSSD";"09:10";"Klaus chce referendum èi mimoøádné volby kvùli postoji vlády ke kvótám";0;"A150925_091208_domaci_kop"
"4002";"2015-09-25";"Evropská unie";"09:10";"Klaus chce referendum èi mimoøádné volby kvùli postoji vlády ke kvótám";0;"A150925_091208_domaci_kop"
"4003";"2015-09-25";"Parlamentní volby";"09:10";"Klaus chce referendum èi mimoøádné volby kvùli postoji vlády ke kvótám";0;"A150925_091208_domaci_kop"
"4004";"2015-09-25";"referendum";"09:10";"Klaus chce referendum èi mimoøádné volby kvùli postoji vlády ke kvótám";0;"A150925_091208_domaci_kop"
"4005";"2015-09-25";"Václav Klaus";"09:10";"Klaus chce referendum èi mimoøádné volby kvùli postoji vlády ke kvótám";0;"A150925_091208_domaci_kop"
"4009";"2015-09-28";"Pøíliv uprchlíkù do Evropy";"17:23";"KOMENTÁØ: Hlavnì aby nám tu nezùstali. Uprchlíkù se dìsili u naši dìdové";1;"A150928_134837_domaci_aha"
"4010";"2015-09-28";"Komentáøe, glosy, názory";"17:23";"KOMENTÁØ: Hlavnì aby nám tu nezùstali. Uprchlíkù se dìsili u naši dìdové";0;"A150928_134837_domaci_aha"
"4029";"2015-09-28";"Pøíliv uprchlíkù do Evropy";"20:02";"Afghánskı exodus pohání Taliban a bída, vláda nestíhá tisknout pasy";1;"A150923_125624_zahranicni_ane"
